;predicate;formula;frequency;closest_solution;solution_distance
874;this/prop6;(all ref0:(one File)|(((ref0)' in Trash) => (always ((ref0)' in Trash))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));5
875;this/prop12;(some ref0:(one Trash)|((after (eventually (ref0 !in Trash))) || (ref0 in Trash)));1;(eventually (some ref0:(one File)|((after (always (ref0 in Trash))) && (ref0 in Trash))));9
876;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
877;this/prop12;(eventually (some ref0:(one File)|((eventually (ref0 in Trash)) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));7
878;this/prop18;(eventually (all ref0:(one Protected)|((ref0 in (Trash - Protected)) triggered (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));10
879;this/prop12;(eventually (some ref0:(one File)|((eventually (always (ref0 in Trash))) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one File)|((always (ref0 in Trash)) && (ref0 in Trash))));6
880;this/prop12;(eventually (always (some ref0:(one File)|((ref0 !in (Protected & Trash)) => (ref0 in (Trash)')))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
881;this/prop1;((before (no Trash)) && (no Protected));1;((historically (no Trash)) && (no Protected));2
882;this/prop12;(eventually (all ref0:(one (File & Trash))|(always (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));2
883;this/prop1;(before (no (Protected + Trash)));1;(no (Protected + Trash));1
884;this/prop12;(eventually (always (some ref0:(one File)|(((ref0 !in Protected) && (ref0 !in Trash)) => (ref0 in (Trash)')))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));11
885;this/prop18;(always (all ref0:(one Protected)|((ref0 in (Trash - Protected)) triggered (always (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));9
886;this/prop6;(some ref0:(one File)|(eventually (always (ref0 in Trash))));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));4
887;this/prop6;((all ref0:(one File)|((ref0 in Trash) since (ref0 in Trash))) || (no Trash));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));9
888;this/prop6;(some ref0:(one File)|(always (eventually (ref0 in Trash))));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));4
889;this/prop12;(always (some ref0:(one File)|((ref0 !in Trash) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
890;this/prop7;(always (some ref0:(one (File - Protected))|(eventually (ref0 in Protected))));1;(eventually (some ref0:(one File)|(ref0 in Protected)));3
891;this/prop12;(eventually (some ref0:(one File)|((always (ref0 !in Trash)) => (ref0 in (Trash)'))));1;(eventually (some ref0:(one File)|((always (ref0 in Trash)) && (ref0 in Trash))));7
892;this/prop7;(eventually (some ref0:(one (File - Protected))|(eventually (ref0 in Protected))));1;(eventually (some ref0:(one File)|(eventually (ref0 in Protected))));2
893;this/prop9;(all ref0:(one File)|((ref0 in Protected) => (always (ref0 !in Trash))));1;(always (all ref0:(one File)|((ref0 in Protected) => (ref0 !in Trash))));4
894;this/prop9;(all ref0:(one File)|((always ((ref0)' !in Trash)) since (ref0 in Protected)));1;(always (all ref0:(one Protected)|(ref0 !in Trash)));7
895;this/prop12;(always (all ref0:(one (File & Trash))|(ref0 in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
896;this/prop9;(all ref0:(one Protected)|((ref0 !in (Trash)') && (ref0 !in Trash)));1;(always (all ref0:(one Protected)|(ref0 !in Trash)));8
897;this/prop9;(all ref0:(one File)|((always (ref0 !in Trash)) => (always (ref0 in Protected))));1;(always (all ref0:(one Protected)|(ref0 !in Trash)));7
898;this/prop12;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
899;this/prop1;(all ref0:(one File)|(ref0 in Protected));1;(no (Protected + Trash));6
900;this/prop9;(all ref0:(one File)|((always (ref0 !in Trash)) => (eventually (ref0 in Protected))));1;(always (all ref0:(one Protected)|(ref0 !in Trash)));7
901;this/prop12;(all ref0:(one (File & Trash))|(always (ref0 in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
902;this/prop1;(before (all ref0:(one File)|(ref0 in Protected)));1;(no (Protected + Trash));7
903;this/prop12;(all ref0:(one File)|((eventually (ref0 in Trash)) => (always ((eventually (ref0 !in Trash)) && (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));11
904;this/prop12;(always (some ref0:(one (File & Trash))|(ref0 in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
905;this/prop1;(always (before (all ref0:(one File)|(ref0 in Protected))));1;(no (Protected + Trash));8
906;this/prop12;(some ref0:(one (File & Trash))|(ref0 in Trash));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
907;this/prop12;(some ref0:(one (File & Trash))|(always (ref0 in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
908;this/prop6;(all ref0:(one File)|((ref0 in Trash) => (after (ref0 in Trash))));1;(always (all ref0:(one File)|((ref0 in Trash) => (after (ref0 in Trash)))));3
909;this/prop12;(always (some ref0:(one (File & Trash))|(always (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
910;this/prop12;(eventually (all ref0:(one File)|(always (eventually (ref0 in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
911;this/prop6;(all ref0:(one Trash)|((ref0 in Trash) triggered (ref0 in Trash)));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));6
912;this/prop12;(all ref0:(one File)|((eventually (ref0 !in Trash)) && (eventually (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
913;this/prop12;(always (some ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
914;this/prop12;(always (all ref0:(one File)|(always (eventually (ref0 in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));5
915;this/prop12;(some ref0:(one File)|((ref0 !in Trash) => (always (ref0 in (Trash)'))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
916;this/prop12;(some ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
917;this/prop12;(all ref0:(one File)|((eventually (ref0 !in Trash)) <=> (eventually (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
918;this/prop12;(always (all ref0:(one Trash)|((after (ref0 in Trash)) || (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
919;this/prop12;(always (eventually (all ref0:(one File)|(always (eventually (ref0 in Trash))))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
920;this/prop18;(always (no (((Protected)' & Protected) & (Trash)')));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));11
921;this/prop12;(always (some ref0:(one Trash)|((after (ref0 in Trash)) || (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
922;this/prop12;(all ref0:(one File)|((eventually (ref0 in Trash)) => (after (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
923;this/prop18;(always (((Protected)' & Protected) !in (Trash)'));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));10
924;this/prop6;(always (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));4
925;this/prop12;(always (all ref0:(one File)|((ref0 in Trash) releases (eventually (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
926;this/prop18;(always (Trash !in ((Protected)' & Protected)));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));9
927;this/prop12;(all ref0:(one (File - Trash))|((eventually (ref0 in Trash)) => (after (eventually (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
928;this/prop12;(eventually (all ref0:(one Trash)|((after (ref0 in Trash)) || (ref0 !in Trash))));1;(eventually (some ref0:(one File)|((after (always (ref0 in Trash))) && (ref0 in Trash))));7
929;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) releases (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
930;this/prop12;(some ref0:(one File)|((ref0 !in Trash) => (ref0 in (Trash)')));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
931;this/prop12;(always (all ref0:(one File)|((ref0 in Trash) releases (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
932;this/prop12;(eventually (all ref0:(one Trash)|(after (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));6
933;this/prop12;(all ref0:(one (File - Trash))|((eventually (ref0 in Trash)) => (eventually (after (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));9
934;this/prop18;(always (no (((Protected)' & Protected) & Trash)));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));10
935;this/prop12;(always (all ref0:(one Trash)|(eventually (after (ref0 !in Trash)))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
936;this/prop12;(eventually (all ref0:(one File)|((ref0 in Trash) releases (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));3
937;this/prop12;(eventually (all ref0:(one File)|((ref0 !in Trash) releases (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
938;this/prop12;(eventually (some ref0:(one Trash)|(after (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));6
939;this/prop18;(always (((Protected)' & Protected) !in Trash));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));9
940;this/prop12;(some ref0:(one Trash)|(after (ref0 !in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
941;this/prop12;(always (all ref0:(one File)|((ref0 !in Trash) releases (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
942;this/prop6;(some ref0:(one File)|((ref0 in Trash) releases (ref0 in Trash)));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));6
943;this/prop18;(always (((Protected)' & Protected) !in ((Trash)' + Trash)));1;(always (all ref0:(one Protected)|((ref0 !in (Protected)') => (ref0 in Trash))));12
944;this/prop6;(all ref0:(one File)|((ref0 in Trash) releases (ref0 in Trash)));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));6
945;this/prop12;(some ref0:(one File)|((ref0 !in Trash) => ((ref0 in Trash) since (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));10
946;this/prop6;(all ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash))));1;(always (all ref0:(one Trash)|((ref0 in Trash) => (always (ref0 in Trash)))));5
947;this/prop12;(eventually (some ref0:(one File)|((ref0 !in Trash) => ((ref0 in Trash) since (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));9
948;this/prop6;(all ref0:(one (File - Trash))|((eventually (ref0 in Trash)) => (always (ref0 in Trash))));1;(always (all ref0:(one Trash)|((eventually (ref0 in Trash)) => (always (ref0 in Trash)))));3
949;this/prop6;(all ref0:(one File)|((always (ref0 in Trash)) releases (ref0 in Trash)));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));7
950;this/prop12;((always (all ref0:(one (File - Protected))|(eventually (ref0 in Trash)))) && (always (all ref1:(one (Trash - Protected))|(ref1 in (Trash)'))));1;(eventually (some ref0:(one File)|((always (ref0 in Trash)) && (ref0 in Trash))));9
951;this/prop18;(always (all ref0:(one (File & Protected))|((ref0 in Trash) => (ref0 !in Protected))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));6
952;this/prop18;(always (all ref0:(one (File & Protected))|((ref0 in Trash) => (always (ref0 !in Protected)))));1;(always (all ref0:(one Protected)|((ref0 in Trash) releases (ref0 in Protected))));7
953;this/prop12;(eventually (always (File in Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));3
954;this/prop12;(always (all ref0:(one Trash)|(ref0 in (Trash)')));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));4
955;this/prop6;(all ref0:(one File)|((ref0 !in Trash) until (ref0 in Trash)));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));8
956;this/prop6;(always (all ref0:(one File)|((ref0 !in Trash) until (ref0 in Trash))));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));7
957;this/prop6;(always (all ref0:(one Trash)|((ref0 !in Trash) until (ref0 in Trash))));1;(always (all ref0:(one (File & Trash))|(always (ref0 in Trash))));7
958;this/prop12;(always (all ref0:(one File)|((ref0 !in Trash) since (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
959;this/prop12;(always (all ref0:(one File)|((ref0 in Trash) triggered (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
960;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) || (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
961;this/prop12;((always (all ref0:(one Trash)|(always (ref0 in Trash)))) && (eventually (some Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
962;this/prop12;(all ref0:(one File)|(eventually (some Trash)));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));6
963;this/prop12;((all ref0:(one File)|((once (ref0 in Trash)) => (always (ref0 in Trash)))) && (eventually (some Trash)));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));10
964;this/prop12;(always (some ref0:(one File)|((ref0 in Trash) since (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
965;this/prop12;(always (all ref0:(one Trash)|(((once (ref0 !in Trash)) && (ref0 in Trash)) releases (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));12
966;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) releases (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));8
967;this/prop12;(always (all ref0:(one File)|((eventually (ref0 in Trash)) && ((eventually (ref0 in Trash)) releases (ref0 !in Trash)))));1;(eventually (some ref0:(one File)|((always (ref0 in Trash)) && (ref0 in Trash))));11
968;this/prop12;(always (some ref0:(one File)|(eventually (some Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
969;this/prop12;(eventually (some ref0:(one File)|((ref0 in Trash) releases (ref0 !in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));5
970;this/prop12;(always (all ref0:(one File)|((ref0 in Trash) until (ref0 !in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
971;this/prop12;(always (all ref0:(one File)|((ref0 !in Trash) until (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
972;this/prop12;(eventually (some ref0:(one File)|((ref0 !in Trash) until (ref0 in Trash))));1;(eventually (some ref0:(one Trash)|(always (ref0 in Trash))));7
973;this/prop12;(eventually (some ref0:(one File)|((ref0 in (File - Trash)) until (ref0 in Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));7
974;this/prop12;(always (all ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));6
975;this/prop12;(always (all ref0:(one File)|(((eventually (some Trash)) && (ref0 in Trash)) => (always (ref0 in Trash)))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));10
976;this/prop12;((all ref0:(one File)|((ref0 in Trash) => (always (ref0 in Trash)))) && (always (eventually (some Trash))));1;(eventually (some ref0:(one File)|((ref0 in Trash) releases (always (ref0 in Trash)))));10
